stake,capacity_gb,utilization_gb,node_age_days,uptime_pct,avg_latency,post_success_rate,proof_misses,slashing_count,utilization_ratio,stake_per_gb,risk_score,event_success_rate,event_avg_latency,region_Asia-Pacific,region_EU-Central,region_EU-West,region_South-America,region_US-East,region_US-West,region_Unknown,is_failed,reliability_tier,provider_id
8016.59,2823,71,67,0.9737,57.11,0.99,0,0,0.025150549061282324,2.83974140984768,1.189,1.0,56.06,False,False,True,False,False,False,False,True,platinum,0x45ba4ac9a489d1af8b0f5d3b61dd05646beef96c
12477.78,2606,14,85,0.8957,217.37,0.9,0,0,0.005372217958557176,4.788096699923254,7.128999999999998,1.0,206.60125,False,False,False,False,False,True,False,False,platinum,0xb46e3fd900ae9f864b6b4e4703796d43a4b4631c
1910.17,1457,106,55,0.6538,570.32,0.5735,2,0,0.0727522306108442,1.3110295126973233,31.445999999999998,0.75,587.2674999999999,True,False,False,False,False,False,False,True,silver,0x5b5909ae706ef7587be4e939de177d960977eb5c
3091.19,285,0,42,0.5991,446.99,0.5161,0,0,0.0,10.846280701754386,31.383000000000003,1.0,443.02833333333336,True,False,False,False,False,False,False,True,silver,0xe02548e2310c78397b3ff2e84f0fdf5d810f6fb2
8739.64,2404,58,66,0.6828,503.51,0.7244,1,0,0.024126455906821963,3.635457570715474,22.54,0.8,501.09799999999996,False,False,False,False,True,False,False,True,gold,0xd0d7f498072ffc0b7b58ef72dcf115ebe2838961
2673.03,2069,0,13,1.0,57.67,0.9452,0,0,0.0,1.2919429676172065,2.1919999999999984,1.0,59.722,False,False,False,False,False,True,False,False,platinum,0x401cb07447b146aed7beed87eddd5c30e0439c2c
5197.53,3145,87,27,0.9082,98.35,0.85,0,0,0.02766295707472178,1.6526327503974563,8.754000000000001,1.0,100.635,True,False,False,False,False,False,False,False,platinum,0x6039b5cfad539901a14a893db7829e1808fddb55
2286.91,2942,0,33,0.6555,354.7,0.5803,1,0,0.0,0.7773317471108089,29.122999999999998,0.875,354.06,False,True,False,False,False,False,False,False,silver,0xbcbc3694a17a33592b48cea545db28add747e926
2919.11,3663,7,68,0.6758,329.69,0.781,0,0,0.001911001911001911,0.796917826917827,18.485999999999997,1.0,325.606,False,True,False,False,False,False,False,True,gold,0xe79ff44ca1c6ae37bd00a867952a9cff972fa071
21312.13,3943,186,46,0.7661,396.3,0.5961,2,0,0.047172203905655595,5.4050545270098915,27.173000000000002,0.8181818181818182,399.51181818181817,False,False,True,False,False,False,False,True,silver,0x1d69c706a9b7b410676a60452f046f93fd232280
500.0,1241,90,14,0.8024,282.77,0.7,0,0,0.072522159548751,0.40290088638195004,17.928,1.0,290.75,False,True,False,False,False,False,False,True,gold,0xe9e4826fcda6ebd0764dfe935fb4fb2fd9d94e69
4081.71,2501,1,37,0.7467,283.6,0.7498,0,0,0.00039984006397441024,1.63203118752499,17.607,1.0,303.6333333333334,False,True,False,False,False,False,False,False,gold,0x24964de79b06a35c59cdd84ab32d0aa15b3d0759
2073.77,2295,55,26,0.7237,492.07,0.5027,0,0,0.023965141612200435,0.9036034858387799,28.180999999999997,1.0,447.42333333333335,True,False,False,False,False,False,False,False,silver,0xf661b40083e86e63bb1c2a348a9d1342094b61db
14166.36,279,145,2,0.7006,579.08,0.5,2,0,0.5197132616487455,50.77548387096775,32.982,0.7777777777777778,571.1333333333333,False,False,False,False,True,False,False,False,silver,0x646fa17fb26b6c9311e63276e325010a6d562d5d
1885.25,4853,62,67,0.9436,141.39,0.97,0,0,0.012775602719967031,0.3884710488357717,2.8920000000000012,1.0,141.5925,False,False,True,False,False,False,False,False,platinum,0xedac9622072b924d480e6e65a47ccb6eecd96b50
8977.38,3776,110,90,1.0,205.51,0.9,0,0,0.02913135593220339,2.3774841101694912,3.999999999999999,1.0,146.25333333333333,False,True,False,False,False,False,False,True,platinum,0x2aa12bafdaaf6f29551cf5564f68e74f7f885ca4
500.0,2245,70,21,0.8827,323.06,0.9,0,0,0.031180400890868598,0.22271714922049,7.518999999999998,1.0,323.78333333333336,False,True,False,False,False,False,False,False,platinum,0x6d72a89194fc27c4445ef75d4cf2e0fda776281c
12918.09,570,67,67,0.8404,246.27,0.9,1,0,0.11754385964912281,22.663315789473685,10.787999999999997,0.875,261.72875,False,True,False,False,False,False,False,True,gold,0x0566cb969037b9ab309f101fefdf8220e6f07afe
100000.0,4223,0,3,0.9337,95.93,0.8746,1,0,0.0,23.679848448969928,9.004999999999999,0.8,95.05,False,False,True,False,False,False,False,False,platinum,0x37f84e659fbfb0960b9766db420bcbcd76a0c164
9439.06,1095,0,62,0.9372,116.48,0.85,0,0,0.0,8.620146118721461,7.884,1.0,107.685,False,True,False,False,False,False,False,False,platinum,0xa2caf8501982b0a6f416e8b3a50fda41e7684f62
12328.69,3197,0,46,0.8045,856.4,0.9,0,0,0.0,3.856330935251799,9.864999999999998,1.0,516.6899999999999,False,False,True,False,False,False,False,False,platinum,0x5b19733b15fbb627510b17f32089a629f048193b
9390.17,1639,0,10,0.8412,324.42,0.6656,1,0,0.0,5.729206833435021,20.14,0.8333333333333334,327.0466666666667,False,False,False,False,False,False,True,False,gold,0x572ba22732177ef3a335a6752d187f22a0f59ec1
5217.95,4638,122,75,0.8538,308.58,0.9,0,0,0.02630444156964209,1.12504312203536,8.386,1.0,328.58444444444444,False,False,True,False,False,False,False,False,platinum,0xae307ba9eefc7a54ad14b192b89930c0bea03b77
69709.97,998,133,48,0.8896,92.15,0.97,0,0,0.13326653306613226,69.84966933867736,4.512000000000002,1.0,90.3725,False,False,False,False,False,True,False,False,platinum,0x51b8a0ccd28856c76214175a3e2ca239b2b583e3
1801.9,567,0,45,0.6557,450.78,0.6659,0,0,0.0,3.1779541446208115,23.692999999999998,1.0,452.84499999999997,False,True,False,False,False,False,False,True,gold,0xb4ff1a3ba60c908c763524cd3421d352b75af585
45731.41,445,9,89,0.5099,533.58,0.6531,0,0,0.020224719101123594,102.76721348314608,28.579,1.0,511.9,False,False,False,True,False,False,False,False,silver,0x4f7ad90298e6f726cd8e88c8b2d6b39d1d45181f
20974.68,4174,0,50,0.9941,51.32,0.9,0,0,0.0,5.025079060852899,4.177,1.0,52.485,False,True,False,False,False,False,False,False,platinum,0xdada68a6037452b7a6464b61e4c088341b41b6ae
2764.41,4413,61,18,0.7489,599.54,0.8,0,0,0.013822796283707228,0.6264242012236574,15.532999999999998,1.0,566.2175,False,True,False,False,False,False,False,True,gold,0xbaac56463c2c8bf8ee7d7c3179bd1f0d8f7449aa
13329.83,4324,217,79,0.8334,243.94,0.9,0,0,0.050185013876040706,3.082754394079556,8.997999999999998,1.0,224.342,False,False,False,False,False,True,False,False,platinum,0xb25a7927e12675549c23a5fece445fc0cb8c1a6c
21871.31,5094,0,85,0.85,531.3,0.5,1,0,0.0,4.293543384373773,26.5,0.8,539.034,False,False,True,False,False,False,False,False,silver,0x612f9a55aa953eb8b626672e26979769fb98dfed
10982.07,1127,72,86,0.5791,338.96,0.5105,0,0,0.06388642413487133,9.744516415261756,32.20700000000001,1.0,328.09250000000003,False,False,False,False,True,False,False,True,silver,0x7a7975a9b15e8149ed5c485933da6ac634df4e43
5482.68,3080,0,22,1.0,326.17,0.9736,0,0,0.0,1.7800909090909092,1.0559999999999992,1.0,123.66000000000001,False,True,False,False,False,False,False,False,platinum,0x7babc451be01ccb2c3c76968ef7c4ef9e9391745
501.05,1772,121,41,0.7987,191.18,0.7,1,0,0.0682844243792325,0.28275959367945824,20.039,0.75,200.34,False,False,False,False,False,False,True,True,gold,0x00aa766bf6cef1d6405caf44631e02cd993a6c78
778.18,2420,76,3,0.7518,336.5,0.8,1,0,0.03140495867768595,0.32156198347107434,17.445999999999998,0.8333333333333334,342.2,False,False,False,False,False,True,False,True,gold,0x9c31d3cdf39eb209211ca23dcbaaccee06754e33
5731.04,644,71,61,0.8607,138.8,0.97,1,0,0.11024844720496894,8.89913043478261,7.3790000000000004,0.875,141.155,False,False,False,False,False,True,False,False,platinum,0x3e2abb6679ffdf8931dee3f4702647d3dd891986
2335.85,973,88,55,0.9033,96.1,0.85,1,0,0.09044193216855087,2.4006680369989724,10.901000000000002,0.8,95.124,False,False,False,False,False,True,False,False,gold,0xce5147c1bb320adff2219de212a16220e0c5bdda
2285.21,1618,100,22,0.9733,97.48,0.85,0,0,0.06180469715698393,1.4123671199011125,6.800999999999999,1.0,102.21125,False,False,False,False,False,True,False,False,platinum,0xfc6bd7880a07834ccaf2d189ed4d2cfe02892d70
42923.06,2992,152,13,0.9521,115.31,0.85,0,0,0.05080213903743316,14.345942513368984,7.437000000000003,1.0,115.55799999999999,True,False,False,False,False,False,False,False,platinum,0x24e55de8bbebeb219560110bf3b4cec354ab7df2
889.72,4045,89,86,0.8665,3021.15,0.8189,1,0,0.022002472187886278,0.21995550061804697,13.249,0.875,800.91625,True,False,False,False,False,False,False,True,gold,0x87a010f678b4d4b96dcfdf7e326011b3fadf0540
500.0,4159,91,80,0.8875,210.86,0.9,0,0,0.021880259677807164,0.12022120702091849,7.375,1.0,212.8375,False,False,False,True,False,False,False,False,platinum,0x3d1fab81177e30848f69b6c74df7b3149807c08e
9150.82,3395,61,27,0.7257,327.76,0.7303,0,0,0.01796759941089838,2.695381443298969,19.017000000000003,1.0,331.06,False,False,True,False,False,False,False,False,gold,0xc0748faae4d543fb0262f82fe369c640ac0040fa
4098.49,219,0,49,0.8195,454.81,0.6583,1,0,0.0,18.71456621004566,21.083,0.8,453.968,False,False,False,False,False,True,False,True,gold,0xf464e2e9d2b2a96c4e5d05c40c7e18f0ab5de502
4307.0,4629,40,45,0.9414,149.28,0.85,1,0,0.008641175199827177,0.9304385396413912,9.758000000000001,0.8,141.988,False,False,True,False,False,False,False,False,platinum,0x6b65b0a0cf9fdcf7ac560adc2086562427dfc7d6
100000.0,2400,0,14,0.759,451.82,0.8992,0,0,0.0,41.666666666666664,11.262,1.0,401.24,False,False,False,False,True,False,False,False,gold,0x36cb2a65ee89f2a5dcf824d7af86552a6dc3e82d
9019.84,2400,23,74,0.8608,202.61,0.785,0,0,0.009583333333333333,3.7582666666666666,12.775999999999998,1.0,208.0025,True,False,False,False,False,False,False,False,gold,0x7df1e032c16f8411c64a060d88bd6ad59b8a4ca1
26911.53,2677,0,5,0.96,94.58,0.97,0,0,0.0,10.052868883078071,2.400000000000002,1.0,95.922,False,False,False,False,True,False,False,False,platinum,0x60f7a1b30c9bdf775a559b94e1aa8452346f0f84
15742.68,2324,0,25,0.85,452.39,0.5,1,0,0.0,6.773958691910499,26.5,0.6666666666666666,449.77,False,False,False,False,False,True,False,True,silver,0x7ec93342a18d7446c248c172dced0e72944ef770
5274.58,3889,0,33,0.6368,500.47,0.5,0,0,0.0,1.3562818205194138,30.896,1.0,485.1675,False,False,False,False,False,True,False,False,silver,0xbb7c07db1828b049758e530447bfa6c809b57bae
703.59,2947,0,90,0.9084,318.44,0.7,0,0,0.0,0.23874787919918564,14.748000000000001,1.0,315.7,False,False,False,True,False,False,False,False,gold,0xdce7819c6e6e20ae7d33cdf4170c5bb83c08d090
3948.28,985,16,70,0.8786,260.8,0.7,1,0,0.016243654822335026,4.008406091370558,17.642,0.8,254.084,False,False,False,False,False,True,False,False,gold,0x6d0546a009f86787703c2a19cbb4478ac76243b4
824.62,1958,0,1,0.6034,410.76,0.8,1,0,0.0,0.4211542390194076,21.897999999999996,0.8571428571428571,415.78285714285715,False,False,True,False,False,False,False,False,gold,0xcf36f6631e12520494cd62e11b3e525d5bb89bc8
812.5,5091,67,35,0.9661,141.15,0.85,0,0,0.013160479277155765,0.15959536436849342,7.017000000000002,1.0,136.64,False,True,False,False,False,False,False,False,platinum,0x36be1c5e2cc4311e4ca446751b88b5f93133c21b
93211.85,4587,51,70,0.9521,54.72,0.99,0,0,0.011118378024852845,20.320874209723133,1.837000000000002,1.0,48.225,False,False,False,False,True,False,False,False,platinum,0xf91fcf89c4ec09e452694d56a9094af18f7587e2
519.1,3494,0,60,0.5782,334.67,0.6196,1,0,0.0,0.14856897538637664,29.869999999999997,0.8,337.95799999999997,False,False,False,True,False,False,False,True,silver,0x1895887be168bd99b98f644e20c4687b63bfa0b3
3491.86,2690,63,9,0.6624,473.18,0.5457,0,0,0.02342007434944238,1.298089219330855,28.3,1.0,479.425,True,False,False,False,False,False,False,False,silver,0x5f758d2beeaef5281d084e63404bcb268892313d
43283.08,2783,76,84,0.6158,312.03,0.5,1,0,0.027308659719726913,15.552669780812074,33.525999999999996,0.875,304.86,False,False,False,False,False,True,False,True,silver,0xf3ccce6aff93380180fcfacae9d0112bf17547ba
9838.73,2300,148,64,0.9666,128.24,0.8773,1,0,0.06434782608695652,4.277708695652174,7.910000000000001,0.8888888888888888,121.82333333333332,False,False,False,False,True,False,False,False,platinum,0x990b4c9925515a35e7f5275c10aaf1f3b3a1ea26
1364.21,4140,0,25,0.95,193.81,0.8608,1,0,0.0,0.3295193236714976,9.068000000000001,0.6666666666666666,185.6,True,False,False,False,False,False,False,False,platinum,0xdfce565c4acc1da3f8037b8e7aa384ee0128d278
3213.95,3968,153,49,0.6709,362.89,0.8,0,0,0.038558467741935484,0.8099672379032258,17.872999999999998,1.0,345.71,False,True,False,False,False,False,False,True,gold,0x50ba57ccb67ae0518f048f773b0a2b8efd053c99
826.76,1746,152,31,0.8022,296.2,0.7159,0,0,0.08705612829324169,0.473516609392898,17.298000000000002,1.0,302.2633333333334,False,False,False,False,True,False,False,False,gold,0x5be99eda61825d419a152b428a2eb0f9bf517cff
2039.8,2049,0,2,0.8644,129.73,0.85,0,0,0.0,0.9955100048804295,10.068000000000001,1.0,129.305,True,False,False,False,False,False,False,False,gold,0xdf2cbe4fb5cd45d7eaebdd377aa4029ca331fcfc
500.0,4603,69,38,0.9274,241.83,0.9,0,0,0.014990223767108407,0.10862480990658266,6.177999999999999,1.0,239.69500000000002,True,False,False,False,False,False,False,False,platinum,0xd0579ca9501a97424c418c8a1b8ca9a236289f26
28219.98,4015,0,77,0.887,276.36,0.9,1,0,0.0,7.028637608966376,9.389999999999999,0.8333333333333334,275.72499999999997,True,False,False,False,False,False,False,False,platinum,0x687e4a3e3f513247ce5a67a12d9fc38a981dcc5b
698.57,1899,0,16,0.6344,527.22,0.6637,0,0,0.0,0.36786203264876255,24.42,1.0,476.74,False,True,False,False,False,False,False,True,gold,0x698eeecc20286009c42f32c05dbe75a2a694fe02
6353.99,4051,125,7,1.0,48.29,0.9857,1,0,0.03085657862256233,1.5684991360157985,2.571999999999999,0.8333333333333334,50.08833333333333,False,False,True,False,False,False,False,False,platinum,0xfd006f7e787b5f1565c65bbc8673090c8d6294c9
18728.88,3345,0,67,0.6171,417.06,0.5977,2,0,0.0,5.599067264573991,31.579,0.6,441.90200000000004,False,False,False,False,True,False,False,True,silver,0xae86d8482e5078c73b386516257da6393c8e9e6d
1835.19,3828,179,52,0.7531,375.93,0.8,0,0,0.046760710553814006,0.47941222570532915,15.406999999999998,1.0,384.44,False,False,False,False,True,False,False,False,gold,0x5111f67e3fa4724fe1ba9e140c314bee92761f36
5389.44,1034,63,79,0.8099,231.64,0.7848,0,0,0.0609284332688588,5.212224371373307,14.310999999999998,1.0,238.28000000000003,False,True,False,False,False,False,False,False,gold,0x5f35a029e39119db408dbae881023be1ee044864
68185.64,4337,122,26,1.0,58.4,0.9681,0,0,0.02813004380908462,15.72184459303666,1.2760000000000016,1.0,59.1,False,False,True,False,False,False,False,False,platinum,0xc2182739d0f55a5ef10a77e1d0750b4d092b16d5
10002.81,130,0,2,0.8979,276.77,0.9,0,0,0.0,76.9446923076923,7.062999999999998,1.0,299.1433333333334,False,False,True,False,False,False,False,True,platinum,0x34694cf8ced13515a8e67fe5c5b39357b171ef01
20990.24,2543,71,11,0.7886,328.37,0.5921,0,0,0.02791977978765238,8.254125049154542,22.658,1.0,340.4433333333333,False,False,True,False,False,False,False,False,gold,0xd946c6aa1c7c3189b4a4835fe4313ed66187a87e
1996.31,4017,0,59,0.9191,139.57,0.93,1,0,0.0,0.49696539706248444,7.226999999999997,0.8333333333333334,139.69,False,False,False,False,False,False,True,False,platinum,0x72389164acffbd05c42d59ad9bc21f3f6ef59cf4
4415.36,2166,63,21,0.7149,239.14,0.8381,1,0,0.029085872576177285,2.0384856879039703,17.029000000000003,0.875,235.61875,False,False,False,False,False,True,False,False,gold,0xb4dd36cfc31dd64356914fa284cba438076af321
29662.67,592,51,38,0.6795,505.58,0.5,2,0,0.08614864864864864,50.10586148648648,33.615,0.7142857142857143,482.2342857142857,False,False,True,False,False,False,False,False,silver,0x3366030bd97794e6cd44bba0619bf4adb47f560c
2955.87,1486,29,56,0.86,253.38,0.8265,0,0,0.019515477792732168,1.9891453566621802,11.14,1.0,249.0742857142857,False,False,True,False,False,False,False,True,gold,0x8c2542c564e1845447de9be30f171ffc195c4f48
3836.28,1385,83,21,0.8926,97.6,0.97,0,0,0.059927797833935016,2.76987725631769,4.422000000000002,1.0,105.42,False,False,True,False,False,False,False,False,platinum,0xf4a5be301aa3648e29a2e68f90a339873ffcb927
3931.85,2067,174,14,0.8528,221.72,0.8545,0,0,0.0841799709724238,1.9022012578616352,10.235999999999999,1.0,224.23000000000002,True,False,False,False,False,False,False,False,gold,0x60a1d5535fac615426faeb25e202f058f4432647
6049.26,5436,76,50,0.7989,265.36,0.7,0,0,0.013980868285504048,1.112814569536424,18.033,1.0,262.89250000000004,False,True,False,False,False,False,False,False,gold,0xf9058d118b64fe95d6ed941f9d301dffd83cc010
2158.0,4404,0,34,0.6773,391.42,0.5247,0,0,0.0,0.49000908265213444,28.692999999999998,1.0,342.03,False,False,True,False,False,False,False,False,silver,0xfc2ae6d0da282e8cca24524dcf7eea962cedf7d7
4567.53,2773,49,70,0.9149,104.8,0.8526,1,0,0.017670393076090876,1.6471438874864766,10.448999999999998,0.8888888888888888,108.67888888888889,False,False,False,False,False,True,False,False,gold,0xd0105103316c1440f19d8acf1251d296e687ebc5
1238.04,1835,76,59,0.7396,8099.27,0.777,2,0,0.04141689373297003,0.6746811989100817,20.732,0.7142857142857143,1213.8585714285714,False,False,False,False,True,False,False,True,gold,0x388f9f37379e500716a48e6d26e7d401108e60b6
7668.36,540,176,67,0.8104,342.64,0.6634,0,0,0.32592592592592595,14.200666666666667,19.152,1.0,343.5185714285714,False,False,False,False,True,False,False,True,gold,0x63f94672d94ca67a58cd99d89110438fcc3ab76b
1658.64,758,158,89,0.895,311.53,0.7,0,0,0.20844327176781002,2.188179419525066,15.150000000000002,1.0,302.27875,False,False,False,False,True,False,False,False,gold,0xe4be2837a67d78b21803d65385f3eea2fd6d6f49
11555.47,1528,26,73,0.8302,2741.85,0.8602,1,0,0.017015706806282723,7.562480366492146,12.686,0.8,1130.69,False,False,True,False,False,False,False,False,gold,0xd6b078f25d3394a47ec6b1bbfae416cc835b1e05
11054.06,2570,0,58,0.6911,5677.95,0.6558,1,0,0.0,4.301190661478599,25.034999999999997,0.8333333333333334,1305.0833333333333,False,False,True,False,False,False,False,True,silver,0x7b862805c330d2dbf4f3cbc870b5181237e28c39
43859.98,850,0,4,0.8895,142.79,0.97,0,0,0.0,51.59997647058824,4.515000000000002,1.0,138.5425,True,False,False,False,False,False,False,True,platinum,0x7ea1dc71d2306cbf400f6fa4fb29d46c7d2281a1
622.76,588,0,13,0.8351,455.79,0.6336,1,0,0.0,1.0591156462585034,21.603,0.6666666666666666,379.84,True,False,False,False,False,False,False,False,gold,0x9574a4e763fa6edd1b894e8ef4f2f204c6833395
4268.0,870,0,58,0.7962,1374.41,0.7,0,0,0.0,4.905747126436782,18.114,1.0,834.3666666666668,False,False,False,False,True,False,False,False,gold,0xf464d3665e03637e80849d5bf843e8757d09da64
3098.2,2982,0,43,0.972,518.41,0.97,0,0,0.0,1.0389671361502346,2.040000000000002,1.0,261.666,False,False,False,False,False,False,True,False,platinum,0xe38598922ad0f893a66023e6cbb3b35547ac4eab
23386.79,4389,63,66,0.947,43.47,0.9171,0,0,0.014354066985645933,5.328500797448166,4.906000000000001,1.0,44.76222222222222,True,False,False,False,False,False,False,False,platinum,0xd6011c3ea609f94e2d348ca3af61a8bc25eb7e77
21162.69,335,0,11,0.9699,133.97,0.9338,0,0,0.0,63.17220895522388,3.551000000000002,1.0,133.03333333333333,False,False,False,False,False,True,False,False,platinum,0xdf516eb5e9119b5a104d46c00fdbe170ffa29afd
5861.2,1928,0,76,0.8506,265.1,0.9,0,0,0.0,3.0400414937759335,8.482,1.0,268.78,False,False,False,False,False,True,False,False,platinum,0x762349551d01b3d4a5d017be12db68cfdd07d391
2928.9,382,86,23,0.8937,256.84,0.8732,0,0,0.225130890052356,7.667277486910995,8.261,1.0,248.44000000000003,False,False,False,False,True,False,False,False,platinum,0x064d5d1f71f79c3d4da95271fcfea95de85e48d6
2326.24,3443,0,9,0.7067,3233.76,0.668,0,0,0.0,0.6756433343014812,22.078999999999997,1.0,1318.7925,False,False,True,False,False,False,False,True,gold,0xfd70cabed51c90cca781755bd5d8d49f86421d1a
5859.91,2384,0,46,0.8823,103.69,0.85,0,0,0.0,2.4580159395973156,9.531000000000002,1.0,104.09,False,False,True,False,False,False,False,False,platinum,0xc214a56ebcb23061811200343708960b7aa414bb
500.0,615,82,29,0.8531,311.8,0.7565,0,0,0.13333333333333333,0.8130081300813008,14.147000000000002,1.0,297.8625,False,False,False,False,True,False,False,False,gold,0x3156c23765c197c314cbeed480ba61c3f6cad450
960.09,4676,64,49,0.7691,217.91,0.9,0,0,0.013686911890504704,0.2053229255774166,10.927,1.0,218.096,False,False,False,False,False,True,False,True,gold,0x265367e982455e9f25df5e11b1b70ea5a02f2880
1456.48,1007,85,13,0.938,107.89,0.97,0,0,0.08440913604766634,1.4463555114200597,3.0600000000000027,1.0,117.5275,True,False,False,False,False,False,False,True,platinum,0xe2b25e4745f53659413d6d713b9c68b456aa84d7
2208.14,1450,150,5,0.7518,503.84,0.5019,0,0,0.10344827586206896,1.522855172413793,27.369999999999997,1.0,497.8,False,True,False,False,False,False,False,False,silver,0xa4fcfa704f827a2b626be161f3f6f64cddddaabe
9397.91,2108,0,35,0.9771,92.86,0.85,1,0,0.0,4.4582115749525615,8.687000000000001,0.8333333333333334,89.06333333333333,False,False,False,False,True,False,False,False,platinum,0x07230835b185462973caca1b2b3ac09e26876d30
16556.15,1049,0,29,0.9425,115.95,0.85,0,0,0.0,15.782793136320306,7.7250000000000005,1.0,117.78333333333332,False,False,False,False,False,True,False,False,platinum,0xb56cf5509bd6d220d61050b7de86132026b81508
6409.54,3664,0,53,0.8494,2691.95,0.7,0,0,0.0,1.7493286026200874,16.518,1.0,965.99,False,True,False,False,False,False,False,True,gold,0x7b6283a9c7c9719a4edb3197b6353329e0cd081f
5975.41,1670,7,16,0.8796,135.65,0.9631,0,0,0.004191616766467066,3.5780898203592812,5.088,1.0,139.09166666666667,False,False,True,False,False,False,False,False,platinum,0xddda6cf543ac7e25176efce73cc47324abd644df
769.14,158,40,45,0.7241,248.95,0.9,0,0,0.25316455696202533,4.867974683544304,12.277000000000001,1.0,255.01000000000002,False,False,True,False,False,False,False,False,gold,0x412fa2b7e21d5e80be6c3b93dd8d27d7ad954ccb
4889.71,2995,0,7,0.7276,559.18,0.8,0,0,0.0,1.6326243739565944,16.171999999999997,1.0,539.3499999999999,False,False,False,True,False,False,False,True,gold,0xdf23fbd4d8ceab7a40ebf81c7827185e3785ba8f
500.0,3714,0,9,0.8587,324.56,0.8875,1,0,0.0,0.13462574044157244,10.739,0.8333333333333334,329.2733333333333,False,False,False,False,True,False,False,True,gold,0x0277b5438697c606793d854441085d3198588a17
1681.9,2045,30,73,0.765,1331.49,0.5796,0,0,0.014669926650366748,0.8224449877750611,23.866,1.0,1036.645,False,False,False,False,False,False,True,True,gold,0x85430b0e6ffabaa0e44005024a2754dd75c9292a
11495.02,4061,62,15,0.8503,301.37,0.8217,0,0,0.015267175572519083,2.830588524993844,11.623000000000001,1.0,312.71666666666664,False,True,False,False,False,False,False,False,gold,0xae634147ddd152771f8eadce002e35635be20b2d
1666.11,720,115,42,0.9185,104.91,0.97,0,0,0.1597222222222222,2.3140416666666663,3.6450000000000014,1.0,103.58142857142856,True,False,False,False,False,False,False,False,platinum,0x2761e3f65fce922a5cb7d1504e02692386661e99
14205.71,2739,49,69,0.9534,57.27,0.9,0,0,0.017889740781307048,5.186458561518802,5.397999999999998,1.0,56.04,False,True,False,False,False,False,False,False,platinum,0x58e36c334e4498827ebf5b9fb4b83d6c8425c84b
5901.52,1859,0,73,0.6865,359.45,0.5,0,0,0.0,3.174566971490049,29.405,1.0,343.72,False,False,False,False,False,True,False,False,silver,0x187aee624ea301b2e45905bd611da110ff71e066
500.0,2668,138,44,0.9628,137.68,0.85,0,0,0.05172413793103448,0.1874062968515742,7.116000000000001,1.0,133.02800000000002,False,False,True,False,False,False,False,False,platinum,0xb9ce08c73f9ef0a5f853fea7d160b9af7d87eab4
1614.7,4859,81,25,0.6972,452.16,0.6787,1,0,0.016670096727721753,0.3323111751389175,23.936,0.75,439.8425,False,False,True,False,False,False,False,True,gold,0xac4010a0bd2a78de5e29bee2bb70d4c91895468d
100000.0,961,0,22,0.9006,131.9,0.9243,0,0,0.0,104.0582726326743,6.010000000000001,1.0,142.99333333333334,False,False,False,False,False,True,False,False,platinum,0x8e9dfc70d188da68aee29fe27065edf770b96dba
1074.67,4305,6,23,0.7997,321.79,0.9,0,0,0.0013937282229965157,0.2496329849012776,10.009,1.0,285.9925,False,True,False,False,False,False,False,False,gold,0x23d5451da3283d4b77818cd44750c60dadd0150c
4308.41,1655,0,67,0.99,139.3,0.97,0,0,0.0,2.6032688821752266,1.5000000000000013,1.0,136.64499999999998,False,False,False,False,True,False,False,False,platinum,0xce8e4e246dc5f5e5bce5ae0a6e39af1cfa2962f4
28933.01,4052,87,41,0.967,46.48,0.99,0,0,0.021470878578479763,7.140426949654492,1.3900000000000012,1.0,47.901666666666664,False,False,False,False,False,True,False,True,platinum,0xef74b7f73b478ae68fa0267219487e9a7d888e5e
873.7,1054,179,51,0.8347,3432.88,0.663,0,0,0.1698292220113852,0.8289373814041746,18.439,1.0,1031.4533333333334,False,True,False,False,False,False,False,False,gold,0xeedf506efa89d20b9ea3fc59ab67071b593f847f
16450.98,3189,78,30,0.8466,304.68,0.7853,1,0,0.024459078080903106,5.1586641580432735,15.190000000000001,0.8571428571428571,304.0457142857143,False,False,False,False,True,False,False,True,gold,0xd59fb0788e2f9d8891e10ee94a6a29b0b53b6de0
42323.23,4497,0,51,0.997,59.46,0.9,0,0,0.0,9.411436513231044,4.089999999999999,1.0,52.87,False,True,False,False,False,False,False,False,platinum,0x4acdd50abcb00cd96073ee89a96d75b982da0bd2
7098.11,524,0,45,0.6155,575.82,0.5,0,0,0.0,13.546011450381679,31.534999999999997,1.0,560.67,False,False,True,False,False,False,False,False,silver,0x828dfb930b5ab9677cfbf28d2f1d239eae9da4da
42556.51,4148,47,21,0.6062,456.88,0.5406,0,0,0.01133076181292189,10.259525072324012,30.190000000000005,1.0,448.7925,False,False,False,False,False,False,True,False,silver,0x095ca4acac269ab872577348fdcc1b38123dd090
2691.91,376,90,46,0.7856,523.54,0.5905,0,0,0.2393617021276596,7.159335106382978,22.812,1.0,505.08,False,False,True,False,False,False,False,False,gold,0x3dc1304dc3a8356a4ae884641ba27bf8f7bceb85
54183.49,2072,0,73,0.6891,321.65,0.5,1,0,0.0,26.15033301158301,31.326999999999998,0.8571428571428571,318.6257142857143,False,False,True,False,False,False,False,True,silver,0x2e516550739606c341ea99cf4996b0b8e6207a75
13173.67,4674,73,60,0.9581,108.49,0.97,0,0,0.01561831407787762,2.818500213949508,2.4570000000000025,1.0,109.596,False,False,False,False,False,True,False,False,platinum,0x23082f101bd6b38c981ecfd31e7e533a869fc2a8
