provider_id,stake,capacity_gb,utilization_gb,region,node_age_days,uptime_pct,avg_latency,post_success_rate,proof_misses,slashing_count,is_failed,registered_at
0xd5b41290602394f977f4951ca715481874825359,8335.79,3089,0,South-America,71,0.7545,568.0,0.5255,2,0,True,2025-12-04T23:57:12.329990
0x0aa79af9c590b288ae4862c84aa6f978caa63b65,890.29,4269,33,,43,0.9362,110.41,0.85,0,0,False,2026-01-01T23:57:12.329990
0x30d2d5ae9514d9ea99b941c58edd292efb8d159c,12206.56,3103,170,Asia-Pacific,66,0.7977,312.77,0.7378,0,0,False,2025-12-09T23:57:12.329990
0xf1447716586cc546fa9add84d55933920f1e59d9,500,883,168,EU-Central,62,0.9453,288.57,0.9,0,0,False,2025-12-13T23:57:12.329990
0x4e15c1a3be7ac36c3ad01cc655503a322fa26a39,1081.14,4771,0,US-East,59,0.6913,497.22,0.6227,0,0,True,2025-12-16T23:57:12.329990
0x65c2e001f95fd7e1480d6f8e27a9954ebbe896c9,11747.52,4241,12,Asia-Pacific,45,0.8368,248.83,0.8151,0,0,False,2025-12-30T23:57:12.329990
0xb15074df4318a898e46fcaa085fcfd1ae15f60f6,3020.38,3740,98,US-West,83,0.9135,120.38,0.85,1,0,False,2025-11-22T23:57:12.329990
0x02d223159b82d56e6f67cf89add0301d75a221d9,2935.61,2911,98,US-West,26,0.8328,313.72,0.7,0,0,False,2026-01-18T23:57:12.329990
0xbaa5945bcb6db7466089369bd41767a424325f2a,45632.53,4363,0,US-West,13,0.7791,184.02,0.7184,3,1,True,2026-01-31T23:57:12.329990
0xda77fb9760c300038fb993b7e907dbd696e81d12,5112.39,810,14,EU-West,51,0.8446,266.02,0.9,0,0,True,2025-12-24T23:57:12.329990
0xa9c3cbcc67b27be381c003cd4da6e028cc42dfcc,10757.86,2763,53,US-East,1,0.6371,591.36,0.6936,2,0,True,2026-02-12T23:57:12.329990
0x6a80be62a79841ae192dc07ff7bf9fd40ebda1b0,100000,4379,79,Asia-Pacific,70,0.586,397.07,0.6702,0,0,False,2025-12-05T23:57:12.329990
0x0b9f6dcb0388be7697cf20ac22865b2c9e35c1be,10100.18,2374,0,EU-Central,89,0.9364,219.2,0.9,0,0,False,2025-11-16T23:57:12.329990
0x5f78f5d948170bfb75b4a838f2f07b477835e5c2,15825.78,1815,156,US-East,37,1.0,48.63,0.9506,1,0,False,2026-01-07T23:57:12.329990
0xefa1c8dd266e37f7aa26717da0783aba2586bb92,854.41,314,77,EU-West,71,0.7023,600.72,0.8,1,0,False,2025-12-04T23:57:12.329990
0x0cdff8d4c73651ef6f266bfa3f3b63a3c47b41e2,12916.36,4358,0,EU-West,88,0.8863,287.76,0.7,2,0,False,2025-11-17T23:57:12.329990
0x80a00411e160547d3e5f41e548af1f9d97ee7712,8663.17,2732,0,South-America,75,0.843,198.57,0.7204,0,0,False,2025-11-30T23:57:12.329990
0xe5abc7040aed47a7d33b02a4fcf1a614bd08187f,2694.16,1547,0,EU-Central,76,0.9041,321.36,0.7943,0,0,False,2025-11-29T23:57:12.329990
0x35ca4c2df2316e96f5b5770ee143589cdf4752c4,3771.96,1590,62,Asia-Pacific,32,0.5599,551.36,0.5,1,0,True,2026-01-12T23:57:12.329990
0xf42040f6cb58465da1a8b0d00614c774bacdb395,16384.05,773,0,US-West,49,0.8106,212.32,0.9,0,0,False,2025-12-26T23:57:12.329990
0x414296c5e4f87b197fe0c2d2986c06342a684051,933.65,3581,0,EU-Central,17,1.0,174.92,0.99,0,0,False,2026-01-27T23:57:12.329990
0x0c79e36bbe9bdd5869027380aa95d301da119619,13185.66,3935,84,US-West,4,0.8191,575.89,0.6788,0,0,False,2026-02-09T23:57:12.329990
0x88cfd2d592ed8956d1b159b233d95221f1d54676,589.09,2103,0,EU-West,29,0.9102,306.92,0.9,1,0,True,2026-01-15T23:57:12.329990
0x0e5b153375334aa5589e82a6ef611c2957d4d96b,800.37,4673,145,South-America,45,0.805,279.18,0.797,0,0,False,2025-12-30T23:57:12.329990
0x08105d87d2d2d0ffb87fcb20aafb563b33243c0f,20372.9,1733,85,EU-West,19,0.85,332.96,0.5394,1,0,False,2026-01-25T23:57:12.329990
0xa7ced674c5e6fc6120f878e19c4cb68695702d24,8568.36,2118,78,US-East,82,0.9747,50.41,0.9,0,0,False,2025-11-23T23:57:12.329990
0x55ec5ba01170a502b0e3441249546f363c05d5f7,25730.76,1103,0,EU-Central,32,0.9975,52.57,0.99,0,0,False,2026-01-12T23:57:12.329990
0x9593aa079fb93afdc27de114f5cee586d53ffe69,1870.76,4315,70,US-East,55,0.8544,297.39,0.8713,1,0,False,2025-12-20T23:57:12.329990
0x42e17d70892bb5a82ba337ab6063a889e8d815ec,2346.17,5416,188,EU-West,13,0.8617,92.77,0.85,0,0,False,2026-01-31T23:57:12.329990
0x283d42f3ad47a3cb5878eb85ee3dd0a74bced0be,500,472,0,Asia-Pacific,52,0.8654,285.22,0.9,0,0,False,2025-12-23T23:57:12.329990
0xb99207cdc1871d498b3e028ffc7a331d24af0d86,3771.18,556,27,Asia-Pacific,46,0.8616,177.48,0.9,0,0,False,2025-12-29T23:57:12.329990
0x7a3dfd32d99dfc903ff11554cb3c83df9e9192ce,9970.78,5344,5,US-East,39,0.9355,322.85,0.9,0,0,False,2026-01-05T23:57:12.329990
0x08ec62bbd5a6042dfc036e6fe943972389ac3326,7298.07,701,188,EU-Central,63,0.9027,91.44,0.85,0,0,False,2025-12-12T23:57:12.329990
0x492658e049b1395f3e21dec002669eaf14c67ba1,1968.45,2819,93,US-East,68,0.8307,204.37,0.8204,1,0,False,2025-12-07T23:57:12.329990
0xd669f392ad2e88b506b386f513ed4980925b67ce,35038.69,2799,0,EU-West,66,0.8456,318.19,0.8059,0,0,False,2025-12-09T23:57:12.329990
0x86d4d484ac6b277bf8b7abaf4ba5abd73d819b11,1574.58,3537,0,,71,0.7394,389.59,0.7875,2,0,True,2025-12-04T23:57:12.329990
0x965bd3b43e31560edadab4c204410d968bb1fca6,9392.1,1039,47,US-West,24,0.8177,233.43,0.7,1,0,False,2026-01-20T23:57:12.329990
0xe64f4c9dd1b2ebc41f349e9b72a8338fb140c110,8784.08,507,37,EU-Central,49,0.8318,187.43,0.9,0,0,False,2025-12-26T23:57:12.329990
0x50aba586cfa1ea33c66c313b7147dc56f430641d,4827.58,3689,0,Asia-Pacific,88,0.863,192.29,0.801,1,0,True,2025-11-17T23:57:12.329990
0x90d1135a8ccd9a5b894091289bfb618a30eb2339,4275.04,3417,0,US-East,32,0.95,193.97,0.7893,0,0,False,2026-01-12T23:57:12.329990
0xc9e3ae1d0ca9f8b01a1460e2ae6ac538fa54ef0f,1257.01,4551,113,US-East,65,0.74,215.84,0.9,0,0,False,2025-12-10T23:57:12.329990
0x033da41246b624d014eec550c29880b9e6e2d95f,6120.87,4928,108,US-East,53,0.8116,181.22,0.9,0,0,False,2025-12-22T23:57:12.329990
0x305fcc4dce79a088166ea5f7ba90a6be2417fe8b,84192.22,4074,65,US-East,15,0.9199,139.6,0.97,1,0,False,2026-01-29T23:57:12.329990
0x36752f3da332aa928c813e66aa396d5fb8838544,3776.74,3994,141,US-West,12,0.9671,106.32,0.8711,0,0,False,2026-02-01T23:57:12.329990
0x1da6fee8924a9404d6bd66535c7efe227e637512,12213.49,2570,0,,31,0.864,223.68,0.8265,0,0,False,2026-01-13T23:57:12.329990
0x9381887494e58a9caacf6d32d6b336e15f305df7,8675.25,4486,60,US-East,86,0.7457,203.21,0.7,0,0,False,2025-11-19T23:57:12.329990
0x7b2c915b14b458956b86742a6e2caaec208d1360,500,581,77,US-East,19,0.7855,229.58,0.9,0,0,False,2026-01-25T23:57:12.329990
0xcea4f9153db73e586129cda111da2485c125648e,5221.74,4766,28,EU-Central,55,0.9306,95.71,0.97,0,0,False,2025-12-20T23:57:12.329990
0x5718eff15a9d3066cbc139a5fec11d1568a88c16,4482.21,122,57,US-East,15,0.8772,298.37,0.9,0,0,False,2026-01-29T23:57:12.329990
0x3d4a8ca0b17d09035f141f3b5cfc8d67a01b3e4f,8738.52,852,0,US-West,8,0.9779,45.63,0.99,1,0,False,2026-02-05T23:57:12.329990
0x91330a08eeef521b0938da65e3511a11dd9980c9,500,5103,0,Asia-Pacific,45,0.7524,351.81,0.6081,2,0,True,2025-12-30T23:57:12.329990
0xf94ea755147dfc0edfe577b385ce4f497f11b6c9,500,3729,54,Asia-Pacific,77,0.866,219.82,0.7124,1,0,False,2025-11-28T23:57:12.329990
0xdf7b2151a4ee66316ec9ae0a81962c04e36354ea,3209.97,3174,0,US-West,18,0.7695,188.01,0.7484,1,0,False,2026-01-26T23:57:12.329990
0xb211588cea5612c32a2dcf3b1151219e253b7358,61092.29,1646,22,,70,0.8309,194.5,0.7,1,0,False,2025-12-05T23:57:12.329990
0x85caee74bb79c16632ada1cb3f9acfc2942cef3a,3712.28,2203,89,,28,0.9822,102.26,0.8869,0,0,False,2026-01-16T23:57:12.329990
0x3f7782c8b7793effbc2bac85f95ac36f214cbafa,10003.67,3216,19,EU-West,32,0.8677,215.81,0.8185,0,0,False,2026-01-12T23:57:12.329990
0x46d7dd06b78152e0c1cf0605292cc16f78576ae0,3582.35,4368,49,US-East,60,0.699,422.39,0.5,1,0,True,2025-12-15T23:57:12.329990
0xe95fcc987ac5983faa60ce92118cfbf5afb0b520,100000,1443,87,US-East,70,0.6418,453.52,0.5588,0,0,True,2025-12-05T23:57:12.329990
0xf5f7df4dc3cd838849f7b29dd584dc7f6fefaf6f,40136.67,4748,222,EU-West,52,0.9478,67515.25,0.7,0,0,True,2025-12-23T23:57:12.329990
0x533dde496c98098fff8ab1472e4cea2274f14e44,4477.65,124,121,US-East,11,0.7437,571.37,0.5,1,0,False,2026-02-02T23:57:12.329990
0xd9b37c80098a16328a5e9df51b4c516e85f3b5d8,3179.03,184,87,US-West,19,0.8019,182.71,0.9,0,0,False,2026-01-25T23:57:12.329990
0x891466132fdea1b22a0abe5cb4111c57079dd5e2,21174.01,2147,0,US-West,41,0.7978,213.2,0.8502,0,0,False,2026-01-03T23:57:12.329990
0x99cc348062c2437d095ad9d6b6a6f130470e8b18,1076.59,1713,0,US-West,87,0.9273,141.42,0.85,0,0,False,2025-11-18T23:57:12.329990
0x658ca51f53810a1215106920aa89ba71d9df5edf,6052.18,608,0,US-West,52,0.749,455.76,0.8,0,0,True,2025-12-23T23:57:12.329990
0x45716cc6bd658e9533e0900b57462c7c21645c86,6363.91,1385,150,Asia-Pacific,40,0.7357,442.18,0.6199,0,0,False,2026-01-04T23:57:12.329990
0xcfa20f37805d45bf391cfebbb5f6802572c0a54a,10658.56,1510,89,EU-Central,64,0.8929,247.03,0.9,0,0,False,2025-12-11T23:57:12.329990
0x3a1ac9e089a36fd2c3caef338e981e9bae987796,38265.06,1298,140,EU-Central,13,0.9186,145.55,0.8549,0,0,False,2026-01-31T23:57:12.329990
0xe8affaa2e51ef3b60293358629bdf2fe95737dd0,8203.63,1430,0,,12,0.9505,92.98,0.85,0,0,False,2026-02-01T23:57:12.329990
0x60931e11db2304c4f78d5f6224b3960b61aea58b,1270.05,2379,0,EU-West,47,0.7921,258.07,0.8859,0,0,False,2025-12-28T23:57:12.329990
0xc6c3745c8a80a383765d25b9902ba7713319d849,10527.24,2739,79,EU-West,21,0.7145,544.82,0.5335,1,0,False,2026-01-23T23:57:12.329990
0x9a443205ddc00f84429a9f9eef27212e47b9991d,15621.3,3388,62,US-West,41,0.968,143.75,0.97,1,0,False,2026-01-03T23:57:12.329990
0x874850fd0066fb8936519df4d27a6d565e845666,2589.26,2154,50,EU-West,10,0.9055,251.93,0.7,1,0,False,2026-02-03T23:57:12.329990
0x3f23b5efafe5d5edd55df0ecbb03d745858de2fb,64213.97,307,0,US-East,23,0.657,3179.35,0.6855,1,0,True,2026-01-21T23:57:12.329990
0x26e9dc1f365dd1cffc68c1d07d68e4f3c4b3fc7a,594.08,253,0,South-America,11,0.7874,250.31,0.8055,0,0,True,2026-02-02T23:57:12.329990
0xac27bd7831bc26719b55b4539abbfc090cb65331,7036.53,1446,0,US-East,85,0.734,504.2,0.7374,0,0,False,2025-11-20T23:57:12.329990
0xb2b30b75c79c076083cd4a8e93b044b206de4236,83205.26,2338,115,EU-Central,70,0.9325,101.85,0.97,0,0,False,2025-12-05T23:57:12.329990
0x2c607b68eb815bb0ffa8f19a992d1849e93a865b,1828.43,2386,27,EU-Central,58,0.8681,115.4,0.97,0,0,False,2025-12-17T23:57:12.329990
0x9695fe7c04f321bab5eff557c271caea4b11a4a9,52546.64,3273,101,US-East,4,0.9285,148.58,0.85,0,0,False,2026-02-09T23:57:12.329990
0xf362d2a70ac980cb4e52fe9fc92f6736f5d5ade0,4088.35,1349,91,US-East,77,0.7994,515.49,0.5739,0,0,False,2025-11-28T23:57:12.329990
0x00dd2aab49804b329890e51ea29e5748334e552b,1825.84,579,0,Asia-Pacific,55,0.6161,446.75,0.6921,1,0,True,2025-12-20T23:57:12.329990
0x8d68eadcd1c5d7702d8b966f5299451465ad4bf3,11623.76,1759,91,Asia-Pacific,82,0.8851,176.57,0.9,0,0,False,2025-11-23T23:57:12.329990
0xe3f18547ea35598965eea3c435d35af46de04486,6621.91,1521,64,US-East,60,0.596,384.54,0.6224,2,0,False,2025-12-15T23:57:12.329990
0x7a2c965f589cbfe3860ee114ea8580c1422985e0,4303.3,1040,0,US-East,27,0.885,119.65,0.85,0,0,False,2026-01-17T23:57:12.329990
0x7ecc4c07aed8a245d60f76deff672a29052cd681,1778.39,1485,135,Asia-Pacific,5,0.7334,537.38,0.8,0,0,False,2026-02-08T23:57:12.329990
0x0c6db691014340a34034a1f15cbe6c275bf9cc35,4079.38,4316,0,EU-West,26,1.0,54.72,0.9,0,0,False,2026-01-18T23:57:12.329990
0x605b56e61ee8d1c75d0c768f0336f81aedb8c24d,6519.39,1047,32,EU-Central,19,1.0,41.04,0.99,0,0,False,2026-01-25T23:57:12.329990
0xd1787fbc94634ec17b682e5b975917cfaf7a0794,5220.68,2591,0,US-West,15,0.95,204.76,0.9,0,0,False,2026-01-29T23:57:12.329990
0x5b68d3081e15d054f316a4ead2e71a47d30ad716,100000,873,89,South-America,61,0.6389,394.75,0.6777,1,0,False,2025-12-14T23:57:12.329990
0x8ab7d48b15b9d0a455950d1215ea2fa8311b84e4,45383.01,4866,60,EU-West,76,0.787,394.58,0.6162,1,0,False,2025-11-29T23:57:12.329990
0x76f6919bec95e8ddc255dd4f57a081c931186643,51530.97,5119,63,South-America,49,0.8408,196.02,0.8139,0,0,False,2025-12-26T23:57:12.329990
0x95974402d7bbb45d1822562b555ac90ff0cc6045,1569.19,3836,48,US-West,78,0.8843,210.31,0.7,1,0,False,2025-11-27T23:57:12.329990
0x8e6109d936a92aef21c38e054a84da755cfeb3c8,2583.55,635,64,US-East,51,0.7115,360.11,0.7087,1,0,True,2025-12-24T23:57:12.329990
0xfec18e9d4dc0e0581132fcd6b47f63b7f8a4d9d1,14952.54,2258,111,EU-Central,40,0.804,551.68,0.6047,1,0,True,2026-01-04T23:57:12.329990
0x9430b404232ba8a31302f95fffe020f73959a2a6,5248.03,1913,0,US-East,56,0.8775,111.02,0.8637,0,0,False,2025-12-19T23:57:12.329990
0xae3154acdd0157c0469cfbb4db0f475464108b8c,4839.56,2717,86,Asia-Pacific,38,0.8119,587.4,0.7098,1,0,True,2026-01-06T23:57:12.329990
0x5fa89800cb9a58b73167f0934e226cde4b9cd109,3405.01,1537,0,US-East,74,0.8502,290.6,0.9,0,0,True,2025-12-01T23:57:12.329990
0x394fc78a98d702792c7e1d950306de806ab24143,35504.49,543,186,South-America,53,0.9889,59.81,0.9,0,0,False,2025-12-22T23:57:12.329990
0x5f368b4138351063141fd45b64d07aa8140b627d,9048.68,318,157,EU-West,82,0.8403,208.04,0.8121,0,0,False,2025-11-23T23:57:12.329990
0x8477a972d2f7b02dd94b20e3fb9264a410d2400b,14600.2,2115,0,US-West,15,0.9118,135.13,0.85,0,0,False,2026-01-29T23:57:12.329990
0x666b8938c360ec190167cd8fb7d427a65ea7c129,22517.41,1961,0,US-East,36,0.8127,360.45,0.7032,1,0,True,2026-01-08T23:57:12.329990
0x7704065df21d4fcc4507815616e7d52ef4be8208,25147.15,413,132,Asia-Pacific,8,0.6298,298.31,0.5,0,0,False,2026-02-05T23:57:12.329990
0x16dfac52449661d0e08a4ceed3bc17816c59b5ce,3502.17,559,38,US-East,44,0.6564,1583.82,0.7726,0,0,True,2025-12-31T23:57:12.329990
0x31f1d913b01945c2e5307c7ca6d152c3eb163c65,3376.08,1416,73,US-West,2,0.9181,188.6,0.8091,0,0,False,2026-02-11T23:57:12.329990
0x9effbd5c2da6a8f94b0ac6e64b31c2e6a31bff71,14459.78,2148,0,EU-West,72,0.8586,175.77,0.8578,0,0,False,2025-12-03T23:57:12.329990
0x0d5b933547c10b71dfae8841ebbebfd3cab58cb1,17693.58,981,0,US-West,2,0.9235,147.97,0.97,0,0,False,2026-02-11T23:57:12.329990
0x77a509beccce07a1ecfaea0b84bfbcbdf1eff6b6,4401.12,927,0,US-East,37,0.8297,196.0,0.7817,0,0,False,2026-01-07T23:57:12.329990
0x09b9874ebe957a284d2e8192f9009d6c91507bcf,500,4488,96,US-East,81,0.9482,3274.8,0.8811,0,0,True,2025-11-24T23:57:12.329990
0xd1bcbed1694b200d8a16d97c5d14145c259dc577,3708.1,4009,93,EU-Central,64,0.7641,516.36,0.5941,2,0,True,2025-12-11T23:57:12.329990
0x78b99ed9cb1b84ced3dfe36fd6c912f17a441d8f,21026.19,1021,0,US-East,76,0.7966,503.42,0.5,1,0,True,2025-11-29T23:57:12.329990
0xd0db937114ccb18436f6bb6000e94c74a6f07204,1007.67,515,95,Asia-Pacific,41,0.9003,244.37,0.9,1,0,False,2026-01-03T23:57:12.329990
0xb914e77403aeb7498d5c0b7fdf9b708a8c086840,1582.27,1554,134,US-East,78,0.7654,433.13,0.5,1,0,True,2025-11-27T23:57:12.329990
0xcc06db2127091e7768f18cb63b40168c9baadf11,1170.66,1250,0,US-East,63,0.9776,119.93,0.85,1,0,False,2025-12-12T23:57:12.329990
0x2df4d735b85cd685ffeac28763f49df593d8835f,5981.34,4100,0,EU-West,16,0.7112,531.88,0.7433,1,0,False,2026-01-28T23:57:12.329990
0x6c81093d5dfd8ba2f42b770be1d33bfb2c57474f,100000,3374,7,US-West,44,0.8284,191.74,0.7,0,0,False,2025-12-31T23:57:12.329990
0xe91e83e56b8cf1cb3ff0432752cee085123b2600,100000,1377,0,EU-Central,77,0.9186,140.79,0.9023,1,0,True,2025-11-28T23:57:12.329990
0xabcbcbd1bbb7707a4bdeb363c775c50e95c6f61b,500,4724,77,Asia-Pacific,76,0.6356,2534.11,0.6068,3,1,True,2025-11-29T23:57:12.329990
0x0cbc44f94e0a0c6639eeee26ea1d0fc6bb13327a,1114.63,1207,151,EU-Central,2,0.8491,300.61,0.7,2,0,False,2026-02-11T23:57:12.329990
0x5ac09564ec1087dda50e14bd845944d8ed1e4cbd,11763.42,2125,67,EU-West,45,0.8318,14220.07,0.8029,3,1,True,2025-12-30T23:57:12.329990
0x9314e7c1f437104117631ab38dcb88df8e1ca9a5,23776.17,1653,16,EU-West,61,0.9883,111.86,0.9669,1,0,False,2025-12-14T23:57:12.329990
0x6608112da6c1a89fa8f9e86fd934ebb094be661a,12796.88,2850,0,Asia-Pacific,63,1.0,52.15,0.9,2,0,False,2025-12-12T23:57:12.329990
0x6c31e52bc4074e1e7045f9842969eaa514ad6c9a,727.83,220,0,EU-West,9,0.6894,433.66,0.5037,1,0,True,2026-02-04T23:57:12.329990
0x73c3b53861b3e2879c96cc8d3830dcc7c9cc96cd,21127.7,2704,0,EU-Central,57,0.9129,363.72,0.85,0,0,True,2025-12-18T23:57:12.329990
0x60c50396f6baaa239a665ea8653d8350afd51e40,3082.6,3695,106,US-East,49,0.8629,257.73,0.9,0,0,False,2025-12-26T23:57:12.329990
0x7ec407810f9821e0f3869d37184503fb876fe0c0,14819.38,2623,150,EU-Central,65,0.6143,362.38,0.5,1,0,False,2025-12-10T23:57:12.329990
0xb576685cf3ba36d8a925d200edf826df61582001,500,1012,25,Asia-Pacific,24,0.8096,286.61,0.7123,0,0,False,2026-01-20T23:57:12.329990
0x48bfa89b233f5b32ca00303075a99beb2349cea4,23633.21,4103,173,US-West,87,0.7803,512.73,0.5,2,0,True,2025-11-18T23:57:12.329990
0x05d036eea2954fbc3516c58fecb33cd2635a545c,13323.29,1533,125,EU-Central,18,0.9186,104.14,0.97,0,0,False,2026-01-26T23:57:12.329990
0x9671a8d79cda1f5b33a1a067900a14f965c9e151,599.7,2491,93,EU-West,76,0.9081,263.65,0.7,0,0,False,2025-11-29T23:57:12.329990
0x23c4674ca86d3c60a4601d7897a0b4a541753c48,80146.27,3283,40,,42,0.9017,133.07,0.97,0,0,False,2026-01-02T23:57:12.329990
0x7cbeb71e09013da24e92b5ba5a23e202f29fb02a,2069.4,4227,96,EU-Central,31,0.7721,205.72,0.8319,0,0,False,2026-01-13T23:57:12.329990
0x3edabe380c0e292d3cd5565f0caa8957d015274f,500,912,51,,65,0.8554,288.96,0.7214,1,0,True,2025-12-10T23:57:12.329990
0x0745cba21f6af616d1a132ca605a244099d90c4f,13145.8,419,124,EU-Central,76,0.9245,143.16,0.97,0,0,False,2025-11-29T23:57:12.329990
0x4236a212bfa9176ba71dada149fd849f33fecbfa,10031.37,1450,0,Asia-Pacific,5,0.6905,383.88,0.6112,0,0,True,2026-02-08T23:57:12.329990
0xe4f8850304e709b6db8de6ba43a5972c3484e284,25874.28,3139,0,EU-West,28,0.7676,735.88,0.8788,0,0,True,2026-01-16T23:57:12.329990
0xe25d33f764903c26958b3748daf29b45934a4238,2078.49,3300,0,EU-Central,73,0.85,429.74,0.8,1,0,False,2025-12-02T23:57:12.329990
0xbdbb2525004a37256225debdbe278d218671f28e,3438.06,607,80,Asia-Pacific,8,0.9151,106.98,0.9079,0,0,False,2026-02-05T23:57:12.329990
0xe1847142255a24aede440003a4181dd42e623de8,15615.87,1638,175,US-East,88,0.8117,309.21,0.7,1,0,True,2025-11-17T23:57:12.329990
0x2f37a6d258ad272c13c463a9499aac33a00b2e37,934.74,2283,25,Asia-Pacific,90,0.8185,254.0,0.7,1,0,False,2025-11-15T23:57:12.329990
0x38a79c850499cb492b45377db7b3d27399501b93,29989.06,568,83,EU-West,34,1.0,1035.27,0.9,0,0,False,2026-01-10T23:57:12.329990
0xaba48e76a61e48841d99bde8fc5ea2339e760913,22123.82,2192,130,EU-Central,90,0.9285,139.76,0.8984,0,0,False,2025-11-15T23:57:12.329990
0xf4f1f34fd1017253565eb5d76c52058511d0f0ef,15006.29,2259,120,US-West,11,0.8105,271.24,0.9,0,0,False,2026-02-02T23:57:12.329990
0x0704185260bb147719a35289368ffe14be71b362,6301.92,3693,0,US-West,50,0.9354,93.11,0.8817,1,0,False,2025-12-25T23:57:12.329990
0xd743fc824d81c54e77d575242074d49f0c2bafa8,11537.93,1342,0,US-East,16,0.7833,323.71,0.8149,0,0,False,2026-01-28T23:57:12.329990
0xf0fdf38281dfa32f8c74a43c12ec549281af8774,891.63,1961,90,Asia-Pacific,28,0.8199,190.39,0.8869,0,0,False,2026-01-16T23:57:12.329990
0xcbdb6a373d76da4ed943ba85ff316d8f2e850276,10409.38,2185,0,South-America,5,0.7564,499.57,0.5,3,1,True,2026-02-08T23:57:12.329990
0xe75bbaf31599ae4fb507c80edcb0df92647cfdbb,1670.46,3697,80,US-West,61,0.8163,281.75,0.7704,1,0,False,2025-12-14T23:57:12.329990
0x439f69ea99fa8f3c6619e0bfa4a55d070c95316d,34691.27,3255,97,EU-Central,82,0.9974,53.76,0.9,0,0,False,2025-11-23T23:57:12.329990
0x6031932a246b987c6e58170eede01568a78a4849,8911.28,258,0,EU-Central,75,0.9323,136.2,0.8883,0,0,False,2025-11-30T23:57:12.329990
0xf1f6b0ab3603b553da74ee44efcfc3099b11c1fa,2057.69,3182,11,US-East,8,0.8549,273.48,0.9,0,0,False,2026-02-05T23:57:12.329990
0xcc6683cf3dec04a591e534c5bf7845e91a914dc6,4517.52,2960,0,EU-West,4,0.9338,50.94,0.9775,0,0,False,2026-02-09T23:57:12.329990
0x4c30535364d952778cdde9cc8b956768d0542ac5,17644.33,3781,85,,32,0.9375,110.49,0.85,1,0,True,2026-01-12T23:57:12.329990
0x12cc77e98c66bab957c04d39d930286152e25dd9,4123.96,749,86,US-West,20,0.9044,96.25,0.97,1,0,True,2026-01-24T23:57:12.329990
0x14788752a4f8577f089de493885b2f00c21531fb,8262.82,3881,0,US-East,77,0.9358,131.8,0.85,0,0,False,2025-11-28T23:57:12.329990
0x7c18985313627db463b3ffde1c6d1a888ba8f5a0,2621.01,858,97,Asia-Pacific,38,0.9833,47.46,0.99,0,0,False,2026-01-06T23:57:12.329990
0xe1fe1aced16b2e475aac9cf76025eed8decd43f9,4976.88,2718,125,Asia-Pacific,28,0.6694,103901.55,0.7521,1,0,False,2026-01-16T23:57:12.329990
0xb07e958a484b18f715970087175a4cd956d1b11b,10431.17,4307,52,Asia-Pacific,35,0.9806,100.31,0.97,0,0,False,2026-01-09T23:57:12.329990
0x58a2e5700e7ac9af806a11a4c85f4b8272229c8f,8429.43,4038,0,US-East,44,0.847,319.68,0.8477,2,0,False,2025-12-31T23:57:12.329990
0x9b4bacead92b660975c4646e092ee85a27228c53,6372.32,969,77,US-East,36,0.7898,209.32,0.8686,1,0,False,2026-01-08T23:57:12.329990
0xc246c1cf9f7d0f375aa514a5e51719452fc5e44f,654.99,4389,94,EU-West,75,0.9619,143.18,0.952,0,0,False,2025-11-30T23:57:12.329990
0xc592827866d3e3f3c70bcfb0b7fb6dc3b31dde6c,7371.13,1854,225,Asia-Pacific,31,0.8811,247.71,0.8312,1,0,False,2026-01-13T23:57:12.329990
0x0224c0f0769d3f7438060dfe278531cba4fbd203,1656.34,826,22,US-West,4,0.9753,138.01,0.85,1,0,False,2026-02-09T23:57:12.329990
0xb192b08bbf0a50d1b928c00ff343a3f07b1a653e,4335.8,3438,34,EU-Central,22,0.8364,293.39,0.8529,0,0,False,2026-01-22T23:57:12.329990
0x3f1c6431f9fd4f2689736a247a2da81b7a272920,39853.09,2104,92,US-West,45,0.6457,402.72,0.8,0,0,False,2025-12-30T23:57:12.329990
0xd56504194e92c1afc1ad02be12d1ed84a836c860,2657.12,3194,15,Asia-Pacific,74,0.8414,323.24,0.9,0,0,False,2025-12-01T23:57:12.329990
0xb7aed1fa4df0973eaaca23d2762420b57e7922e9,2178.43,1785,173,US-East,78,0.7413,321.03,0.6348,0,0,False,2025-11-27T23:57:12.329990
0xfd6b0f8a72dfb422974cf8ead2aae9440b6d8e83,6591.6,1054,0,US-East,4,0.969,51.76,0.9,0,0,False,2026-02-09T23:57:12.329990
0x82040296f318d47848418bdd5824564a120c1f5f,12612.22,3341,75,EU-Central,2,0.9609,103.01,0.9093,0,0,False,2026-02-11T23:57:12.329990
0x7c4903e9316103a1b683290258f962a47d7f4975,24874.56,474,21,EU-West,49,0.99,123.18,0.97,0,0,False,2025-12-26T23:57:12.329990
0x039a2b13b3b531ed3400f02677c805d161ded5cf,27968.49,5171,24,South-America,86,0.9384,4192.31,0.85,2,0,True,2025-11-19T23:57:12.329990
0xb67ded5d3bc0d6c912de1a4d40e2e78f257f3648,58739.2,775,77,EU-Central,14,0.8944,233.54,0.7,0,0,False,2026-01-30T23:57:12.329990
0x7865f0a451b1661963a0fdabd4996d59503e4c25,2262.82,978,3,EU-Central,30,0.8506,123.59,0.85,0,0,False,2026-01-14T23:57:12.329990
